PDBID,Total MC,Total SD,Control
6P7Q,0,1,1
6PB4,0.127906977,0.872093023,1
6PC5,0.487012987,0.512987013,1
6PC6,0.48427673,0.51572327,1
6PC7,0.447852761,0.552147239,1
6PC8,0.467105263,0.532894737,1
6PCH,0.45398773,0.54601227,1
6PCQ,0.43902439,0.56097561,1
6PCR,0.466257669,0.533742331,1
6PCS,0.487341772,0.512658228,1
6PCT,0.482352941,0.517647059,1
6PIF,0.243902439,0.756097561,1
6PIG,0.236111111,0.763888889,1
6PIJ,0.214285714,0.785714286,1
6PMI,0.014285714,0.985714286,1
6PMJ,0.015625,0.984375,1
6PPF,0.445086705,0.554913295,1
6PPK,0.413385827,0.586614173,1
6PPN,0.196078431,0.803921569,1
6PPP,0.179487179,0.820512821,1
6PPQ,0.181818182,0.818181818,1
6PPV,0.142857143,0.857142857,1
6PUN,0,1,1
6PVK,0.482758621,0.517241379,1
6PZQ,0.166666667,0.833333333,1
6Q1H,0.117647059,0.882352941,1
6Q8U,0.344827586,0.655172414,1
6QCS,0.24137931,0.75862069,1
6QCT,0.296296296,0.703703704,1
6QCV,0.377777778,0.622222222,1
6QCW,0.358974359,0.641025641,1
6QCX,0.325581395,0.674418605,1
6QDW,0.452538631,0.547461369,1
6QIC,0.257575758,0.742424242,1
6QKL,0.434782609,0.565217391,1
6QUL,0.448598131,0.551401869,1
6QWL,0.25,0.75,1
6QX3,0.111111111,0.888888889,1
6QX8,0.229166667,0.770833333,1
6QXE,0.229166667,0.770833333,1
6R7B,0.32,0.68,1
6R7G,0.028169014,0.971830986,1
6R9R,0.444444444,0.555555556,1
6RA4,0.133333333,0.866666667,1
6RBD,0.397959184,0.602040816,1
6RBE,0.429378531,0.570621469,1
6RCL,0.125,0.875,1
6RFL,0.111111111,0.888888889,1
6RH3,0.333333333,0.666666667,1
6RI7,0.5,0.5,1
6RI9,0.166666667,0.833333333,1
6RID,0,1,1
6RIE,0.125,0.875,1
6RIN,0.375,0.625,1
6RIP,0,1,1
6RJ9,0.432432432,0.567567568,1
6RJA,0.455882353,0.544117647,1
6RJD,0.483870968,0.516129032,1
6RJG,0.527777778,0.472222222,1
6RR7,0.116666667,0.883333333,1
6RT4,0.8,0.2,1
6RT5,1,0,1
6RT6,1,0,1
6RT7,0.8,0.2,1
6RTI,0,1,1
6S0K,0.469586375,0.530413625,1
6S0M,0.25,0.75,1
6S6B,0.441441441,0.558558559,1
6S8B,0.366666667,0.633333333,1
6S8E,0.331081081,0.668918919,1
6S91,0.380645161,0.619354839,1
6SCE,0.419354839,0.580645161,1
6SCF,0.264705882,0.735294118,1
6SDW,0.083333333,0.916666667,1
6SDY,0.052631579,0.947368421,1
6SH8,0.387755102,0.612244898,1
6SHB,0.338235294,0.661764706,1
6SIC,0.333333333,0.666666667,1
6SJ6,0.4375,0.5625,1
6SJD,0,1,1
6SNJ,0.033333333,0.966666667,1
6SO9,0.19047619,0.80952381,1
6SPB,0.448863636,0.551136364,1
6SPC,0.406896552,0.593103448,1
6SPD,0.48,0.52,1
6SPE,0.490196078,0.509803922,1
6STY,0.222222222,0.777777778,1
6SW9,0.456521739,0.543478261,1
6SWC,0.512195122,0.487804878,1
6SWD,0.552380952,0.447619048,1
6SWE,0.6,0.4,1
6SY4,0.181818182,0.818181818,1
6SY6,0.181818182,0.818181818,1
6SZU,0.271428571,0.728571429,1
6SZV,0.266666667,0.733333333,1
6T0N,0.393939394,0.606060606,1
6T0R,0.19047619,0.80952381,1
6T0S,0.191489362,0.808510638,1
6T0U,0.238095238,0.761904762,1
6T0V,0.222222222,0.777777778,1
6T0W,0.227272727,0.772727273,1
6T2C,0.173913043,0.826086957,1
6T34,0,1,1
6TED,0.666666667,0.333333333,1
6THN,0,1,1
6TMF,0.446366782,0.553633218,1
6TNN,0.428571429,0.571428571,1
6TPH,0.263157895,0.736842105,1
6TPQ,0.471186441,0.528813559,1
6TQA,0.294117647,0.705882353,1
6TQB,0.363636364,0.636363636,1
6TQN,0.166666667,0.833333333,1
6TQO,0.217391304,0.782608696,1
6TW1,0.25,0.75,1
6TY9,0,1,1
6TYE,0.12,0.88,1
6TYF,0.24,0.76,1
6TYG,0.096774194,0.903225806,1
6TZ1,0.142857143,0.857142857,1
6TZ2,0,1,1
6U6Y,0.4,0.6,1
6U8D,0.153846154,0.846153846,1
6U8K,0.176470588,0.823529412,1
6U9X,0.15625,0.84375,1
6UEJ,0.230769231,0.769230769,1
6UPX,1,0,1
6UPY,1,0,1
6UPZ,1,0,1
6UQ0,1,0,1
6UQ1,1,0,1
6UQ2,0.75,0.25,1
6UQ3,1,0,1
6URO,0.125,0.875,1
6UV1,0.882352941,0.117647059,1
6UV2,0.875,0.125,1
6UV3,0.875,0.125,1
6UV4,1,0,1
6V9Q,0.197916667,0.802083333,1
6VBW,0.159090909,0.840909091,1
6VFF,0.555555556,0.444444444,1
6VM6,0.2,0.8,1
6VPC,0.30952381,0.69047619,1
6VQV,0.241758242,0.758241758,1
6VQW,0.277777778,0.722222222,1
6VQX,0.359550562,0.640449438,1
6VRB,0.195652174,0.804347826,1
6VRC,0.303030303,0.696969697,1
6VRD,0.666666667,0.333333333,1
6W11,0.315789474,0.684210526,1
6W1X,0.328125,0.671875,1
6W5C,0.338983051,0.661016949,1
6W62,0.230769231,0.769230769,1
6W64,0.16,0.84,1
6W6K,0.531914894,0.468085106,1
6W6V,0.234567901,0.765432099,1
6W77,0.466666667,0.533333333,1
6W7M,0.469798658,0.530201342,1
6W7N,0.541176471,0.458823529,1
6W7W,0.509433962,0.490566038,1
6WAN,0.204081633,0.795918367,1
6WAZ,0,1,1
6WB0,0,1,1
6WB1,0,1,1
6WB2,0,1,1
6WBR,0.5,0.5,1
6WC0,0.380952381,0.619047619,1
6WDR,0.406716418,0.593283582,1
6WHI,0.23880597,0.76119403,1
6WLH,0.033898305,0.966101695,1
6WMP,0.25,0.75,1
6WNT,0.441396509,0.558603491,1
6WOX,0.222222222,0.777777778,1
6WOY,0.25,0.75,1
6WPI,0,1,1
6WQN,0.47148289,0.52851711,1
6WQQ,0.459074733,0.540925267,1
6WRE,0.333333333,0.666666667,1
6WRS,0.497975709,0.502024291,1
6WRU,0.463917526,0.536082474,1
6WU9,0.486486486,0.513513514,1
6WUA,0.465116279,0.534883721,1
6WUB,0.564516129,0.435483871,1
6WVJ,1,0,1
6WW6,0.142857143,0.857142857,1
6WXQ,0.411764706,0.588235294,1
6WXX,0.390243902,0.609756098,1
6WXY,0.3,0.7,1
6WYB,1,0,1
6WYV,0.47133758,0.52866242,1
6X1B,0.2,0.8,1
6X26,0.444444444,0.555555556,1
6X2F,0.285714286,0.714285714,1
6X2N,0.4,0.6,1
6X43,0.5,0.5,1
6X4W,0.357142857,0.642857143,1
6X4Y,0.375,0.625,1
6X50,0.5,0.5,1
6X5M,0.076923077,0.923076923,1
6X5N,0.115384615,0.884615385,1
6XAS,0.444444444,0.555555556,1
6XAV,0.444444444,0.555555556,1
6XBU,0.5,0.5,1
6XE0,0.47826087,0.52173913,1
6XEZ,1,0,1
6XH0,0.045454545,0.954545455,1
6XH1,0.04,0.96,1
6XH2,0.041666667,0.958333333,1
6XH3,0.037037037,0.962962963,1
6XH8,0.145631068,0.854368932,1
6XJQ,0.186440678,0.813559322,1
6XJW,0.166666667,0.833333333,1
6XJY,0.115384615,0.884615385,1
6XJZ,0.12962963,0.87037037,1
6XKI,0.291666667,0.708333333,1
6XL1,0.28125,0.71875,1
6XL9,0.413793103,0.586206897,1
6XLJ,0.384615385,0.615384615,1
6XLL,0.333333333,0.666666667,1
6XLM,0.285714286,0.714285714,1
6XLN,0.272727273,0.727272727,1
6XLV,0.285714286,0.714285714,1
6XLW,0.3,0.7,1
6XLX,0.263157895,0.736842105,1
6XMF,0.285714286,0.714285714,1
6XMG,0.176470588,0.823529412,1
6XN3,0.288288288,0.711711712,1
6XN4,0.277777778,0.722222222,1
6XN5,0.333333333,0.666666667,1
6XN7,0.28,0.72,1
6XQB,0.117647059,0.882352941,1
6XZ7,0.487119438,0.512880562,1
6XZQ,0.071428571,0.928571429,1
6Y4B,0,1,1
6Y50,0.166666667,0.833333333,1
6Y7C,0.336633663,0.663366337,1
6YAL,0.402366864,0.597633136,1
6YAN,0.406940063,0.593059937,1
6YBS,0.452554745,0.547445255,1
6YBV,0.5,0.5,1
6YBW,0.437262357,0.562737643,1
6YHS,0.53115727,0.46884273,1
6YMW,0.272727273,0.727272727,1
6YPU,0.557142857,0.442857143,1
6YRB,0.333333333,0.666666667,1
6YRQ,0.285714286,0.714285714,1
6YS3,0.456570156,0.543429844,1
6YS5,0.455882353,0.544117647,1
6YSI,0.482323232,0.517676768,1
6YT9,0.494736842,0.505263158,1
6YTF,0.460674157,0.539325843,1
6YUD,0.414634146,0.585365854,1
6YWO,0,1,1
6YYM,0.147058824,0.852941176,1
6YYT,0.333333333,0.666666667,1
6Z6G,0.209302326,0.790697674,1
6Z9P,0.111111111,0.888888889,1
6Z9Q,0.176470588,0.823529412,1
6Z9R,0.0625,0.9375,1
6Z9S,0.192307692,0.807692308,1
6Z9T,0.148148148,0.851851852,1
6ZCE,0.739534884,0.260465116,1
6ZDP,0.5,0.5,1
6ZDQ,0.5,0.5,1
6ZDU,0.53125,0.46875,1
6ZLC,1,0,1
6ZLW,0.417721519,0.582278481,1
6ZM2,0.5,0.5,1
6ZMT,0.417417417,0.582582583,1
6ZN5,0.394957983,0.605042017,1
6ZOJ,0.462365591,0.537634409,1
6ZOK,0.442477876,0.557522124,1
6ZOL,0.496774194,0.503225806,1
6ZOT,0.333333333,0.666666667,1
6ZU9,0.769230769,0.230769231,1
6ZUO,0.431578947,0.568421053,1
6ZV6,0.417283951,0.582716049,1
6ZVH,0.446753247,0.553246753,1
6ZVI,0.414322251,0.585677749,1
6ZWW,0.368421053,0.631578947,1
6ZXD,0.447222222,0.552777778,1
6ZXE,0.475783476,0.524216524,1
6ZXF,0.417989418,0.582010582,1
6ZXG,0.440449438,0.559550562,1
6ZXH,0.429223744,0.570776256,1
7A0R,0.465373961,0.534626039,1
7A0S,0.46884273,0.53115727,1
7A18,0.448680352,0.551319648,1
7A1G,0.432,0.568,1
7A9W,0.181818182,0.818181818,1
7A9X,0.208333333,0.791666667,1
7AAP,0,1,1
7ABH,0.6,0.4,1
7ACS,0,1,1
7ACT,0.147058824,0.852941176,1
7ADB,0.111111111,0.888888889,1
7ADC,0.157894737,0.842105263,1
7ADD,0.25,0.75,1
7ADE,0.225806452,0.774193548,1
7AE1,0.5,0.5,1
7AE3,0.4,0.6,1
7AEA,0.6,0.4,1
7AF3,0.447058824,0.552941176,1
7AF5,0.494117647,0.505882353,1
7AF8,0.478723404,0.521276596,1
7AFA,0.428571429,0.571428571,1
7AFD,0.423529412,0.576470588,1
7AFH,0.425287356,0.574712644,1
7AFI,0.537634409,0.462365591,1
7AFK,0.424528302,0.575471698,1
7AFL,0.479591837,0.520408163,1
7AFN,0.397849462,0.602150538,1
7AFO,0.5,0.5,1
7AOE,0,0,0
7AOH,0.166666667,0.833333333,1
7AOZ,1,0,1
7AP8,0.090909091,0.909090909,1
7AP9,1,0,1
7AQC,0.399509804,0.600490196,1
7AQD,0.426540284,0.573459716,1
7AS8,0.415617128,0.584382872,1
7AS9,0.371287129,0.628712871,1
7ASA,0.208333333,0.791666667,1
7ASM,0.5,0.5,1
7ASN,0.463235294,0.536764706,1
7B3B,0.75,0.25,1
7B3C,0.5,0.5,1
7B3D,0.5,0.5,1
7BAH,0.166666667,0.833333333,1
7BAI,0.4,0.6,1
7BDV,0.368421053,0.631578947,1
7BG6,0,1,1
7BG9,0.361111111,0.638888889,1
7BGD,0.431034483,0.568965517,1
7BGE,0.459016393,0.540983607,1
7BKP,0.333333333,0.666666667,1
7BKQ,0.352941176,0.647058824,1
7BL4,0.428184282,0.571815718,1
7BL5,0.37075718,0.62924282,1
7BL6,0.375375375,0.624624625,1
7BOD,0.52173913,0.47826087,1
7BOE,0.485875706,0.514124294,1
7BOF,0.6,0.4,1
7BOG,0.535353535,0.464646465,1
7BOH,0.505154639,0.494845361,1
7BOI,0.548672566,0.451327434,1
7BV2,0,1,1
7BV8,0.465882353,0.534117647,1
7BZF,0.25,0.75,1
7C06,0.201219512,0.798780488,1
7C07,0.171779141,0.828220859,1
7C08,0.12849162,0.87150838,1
7C2K,0,1,1
7C45,0.260869565,0.739130435,1
7C79,0.172413793,0.827586207,1
7C7A,0.207920792,0.792079208,1
7C7L,0.233766234,0.766233766,1
7CGF,0,1,1
7CGG,0,1,1
7CGH,0,1,1
7CGI,0,1,1
7CGJ,0,1,1
7CGK,0,1,1
7CGL,0,1,1
7CGM,0,1,1
7CHD,0,1,1
7CTT,0.5,0.5,1
7CXM,0.272727273,0.727272727,1
7CXN,0.272727273,0.727272727,1
7CYQ,0.75,0.25,1
7D0F,0.1,0.9,1
7D0G,0.228571429,0.771428571,1
7D1A,0.08,0.92,1
7D2L,0.379310345,0.620689655,1
7D3J,0.314814815,0.685185185,1
7D58,0.5,0.5,1
7D8C,0.222222222,0.777777778,1
7D8O,0.235294118,0.764705882,1
7DD3,0.428571429,0.571428571,1
7DFG,0.5,0.5,1
7DFH,0.333333333,0.666666667,1
7DIC,0.166666667,0.833333333,1
7DID,0.333333333,0.666666667,1
7DMQ,0.5,0.5,1
7DN3,0.75,0.25,1
7DOI,0.333333333,0.666666667,1
7DOK,0,1,1
7DOL,0.333333333,0.666666667,1
7DTE,0.333333333,0.666666667,1
7DU2,1,0,1
7DUG,0.5,0.5,1
7DUH,0.538961039,0.461038961,1
7DUI,0.5,0.5,1
7DUJ,0.503225806,0.496774194,1
7DUK,0.531034483,0.468965517,1
7DUL,0.519230769,0.480769231,1
7ECV,0.2125,0.7875,1
7ECW,0.2,0.8,1
7ED5,0,1,1
7EGQ,0.875,0.125,1
7EH0,0.24137931,0.75862069,1
7EH1,0.28,0.72,1
7EH2,0.285714286,0.714285714,1
7EIU,0.32,0.68,1
7EIZ,1,0,1
7EL1,0.52173913,0.47826087,1
7ELA,0.125,0.875,1
7ELC,0.153846154,0.846153846,1
7ELD,0.5,0.5,1
7ELE,0.333333333,0.666666667,1
7ELM,0.217948718,0.782051282,1
7ELN,0.226190476,0.773809524,1
7ENI,0.357142857,0.642857143,1
7ENR,0.378378378,0.621621622,1
7EQG,0.155963303,0.844036697,1
7EU0,0.222222222,0.777777778,1
7EU9,0.37704918,0.62295082,1
7EWQ,0.285714286,0.714285714,1
7F0D,0.401639344,0.598360656,1
7F1M,0.363636364,0.636363636,1
7F36,0.41025641,0.58974359,1
7F3I,0.045454545,0.954545455,1
7F3J,0,1,1
7F3K,0,1,1
7F3L,0,1,1
7FJI,1,0,1
7FJJ,0.666666667,0.333333333,1
7JHY,0.259259259,0.740740741,1
7JL0,1,0,1
7JL1,0.888888889,0.111111111,1
7JL2,1,0,1
7JL3,1,0,1
7JQB,0.399515738,0.600484262,1
7JQQ,0,1,1
7JYY,0.1875,0.8125,1
7JZ0,0.285714286,0.714285714,1
7JZW,0.235849057,0.764150943,1
7JZX,0.23655914,0.76344086,1
7JZY,0.224719101,0.775280899,1
7JZZ,0.216981132,0.783018868,1
7K5I,0.443804035,0.556195965,1
7K5L,0.25,0.75,1
7K98,0.23255814,0.76744186,1
7K9D,0.6,0.4,1
7K9E,0.6,0.4,1
7K9M,0.083333333,0.916666667,1
7K9Y,0.5,0.5,1
7KA0,0.1,0.9,1
7KAB,0.153846154,0.846153846,1
7KED,1,0,1
7KEE,0.666666667,0.333333333,1
7KEF,0.6,0.4,1
7KFN,0.6,0.4,1
7KHA,0.290322581,0.709677419,1
7KI3,0.391304348,0.608695652,1
7KJT,0.235294118,0.764705882,1
7KJV,0.5,0.5,1
7KJW,0.5,0.5,1
7KJX,0,1,1
7KKV,0.666666667,0.333333333,1
7KL3,0.25,0.75,1
7KQM,0.333333333,0.666666667,1
7KQN,0.235294118,0.764705882,1
7KRN,0.357142857,0.642857143,1
7KRO,0.272727273,0.727272727,1
7KRP,0.6,0.4,1
7KWG,0.425,0.575,1
7KX7,0.4,0.6,1
7KX9,0.142857143,0.857142857,1
7L1F,0,1,1
7L48,0.173076923,0.826923077,1
7L49,0.1625,0.8375,1
7L6R,0.333333333,0.666666667,1
7L6T,0.333333333,0.666666667,1
7LD5,0.045454545,0.954545455,1
7LJ3,0,1,1
7LMA,0.196721311,0.803278689,1
7LMB,0.12195122,0.87804878,1
7LYS,0.11827957,0.88172043,1
7LYT,0.147058824,0.852941176,1
7M4U,0.475903614,0.524096386,1
7M4V,0.51497006,0.48502994,1
7M5O,0.097222222,0.902777778,1
7M8E,0,1,1
7MEI,0.380952381,0.619047619,1
7MJV,0.142857143,0.857142857,1
7MJW,0.166666667,0.833333333,1
7MJX,0.181818182,0.818181818,1
7MJY,1,0,1
7MK9,0.454545455,0.545454545,1
7MKA,0.222222222,0.777777778,1
7MKN,0.153846154,0.846153846,1
7MKO,0.266666667,0.733333333,1
7ML4,0.166666667,0.833333333,1
7MLB,0.25,0.75,1
7MLI,0.321428571,0.678571429,1
7MLJ,0.208333333,0.791666667,1
7MLX,0.214285714,0.785714286,1
7MPL,0.328767123,0.671232877,1
7MPM,0.313953488,0.686046512,1
7MPN,0.283950617,0.716049383,1
7MPQ,0.428571429,0.571428571,1
7MPU,0.285714286,0.714285714,1
7MQB,0.134615385,0.865384615,1
7MQC,0.196078431,0.803921569,1
7MQD,0.261904762,0.738095238,1
7MQE,0.30952381,0.69047619,1
7MQF,0.452830189,0.547169811,1
7MQG,0.44,0.56,1
7MQH,0.375,0.625,1
7MQI,0.428571429,0.571428571,1
7MRL,0,1,1
7MW8,0.127659574,0.872340426,1
7N06,0.193548387,0.806451613,1
7N0B,0.5,0.5,1
7N0C,0.333333333,0.666666667,1
7N0D,0.285714286,0.714285714,1
7N2M,0.727272727,0.272727273,1
7N33,1,0,1
7N3O,0.25,0.75,1
7N3P,0.37037037,0.62962963,1
7N4E,0.217391304,0.782608696,1
7NAR,0.492462312,0.507537688,1
7NAS,0.514851485,0.485148515,1
7NAT,0.470588235,0.529411765,1
7NAU,0.48603352,0.51396648,1
7NAV,0.444444444,0.555555556,1
7NAX,0.545454545,0.454545455,1
7NDJ,0.133333333,0.866666667,1
7NGA,0.238095238,0.761904762,1
7NHA,0.139534884,0.860465116,1
7NHC,0.162790698,0.837209302,1
7NHX,0.131578947,0.868421053,1
7NI0,0.166666667,0.833333333,1
7NIC,0.2,0.8,1
7NIK,0.142857143,0.857142857,1
7NIL,0.142857143,0.857142857,1
7NIQ,1,0,1
7NIR,0.142857143,0.857142857,1
7NIS,0.142857143,0.857142857,1
7NJ3,0.139534884,0.860465116,1
7NJ4,0.139534884,0.860465116,1
7NJ5,0.139534884,0.860465116,1
7NJ7,0.139534884,0.860465116,1
7NJC,1,0,1
7NK1,0.142857143,0.857142857,1
7NK2,0.139534884,0.860465116,1
7NK4,0.139534884,0.860465116,1
7NK6,0.142857143,0.857142857,1
7NK8,0.142857143,0.857142857,1
7NKA,0.139534884,0.860465116,1
7NKC,0.139534884,0.860465116,1
7NKI,0.142857143,0.857142857,1
7NKR,0.142857143,0.857142857,1
7NKX,0.689655172,0.310344828,1
7NQ4,0.111111111,0.888888889,1
7NT5,0.193103448,0.806896552,1
7NT6,1,0,1
7NUN,0,1,1
7NUQ,0,1,1
7O0G,1,0,1
7O5H,0.513043478,0.486956522,1
7OB9,0.333333333,0.666666667,1
7OBQ,0.192307692,0.807692308,1
7ODE,0.15862069,0.84137931,1
7ODF,0.369565217,0.630434783,1
7OE0,0.457142857,0.542857143,1
7OE1,0.386243386,0.613756614,1
7OEA,0.166666667,0.833333333,1
7OEB,0.125,0.875,1
7OF0,0.319078947,0.680921053,1
7OFW,1,0,1
7OFZ,1,0,1
7OG0,1,0,1
7OG6,0,1,1
7OGK,0.222222222,0.777777778,1
7OGM,0.136363636,0.863636364,1
7OI0,0.472222222,0.527777778,1
7OI3,0.333333333,0.666666667,1
7OI6,0.586538462,0.413461538,1
7OI7,0.305617978,0.694382022,1
7OI8,0.324093817,0.675906183,1
7OI9,0.304535637,0.695464363,1
7OIA,0.319018405,0.680981595,1
7OIB,0.314465409,0.685534591,1
7OIE,0.323943662,0.676056338,1
7OJK,0.25,0.75,1
7OJL,0.28,0.72,1
7OJN,0.315789474,0.684210526,1
7OKX,0.307692308,0.692307692,1
7OKY,0.307692308,0.692307692,1
7OL0,0.416666667,0.583333333,1
7OM6,0.625,0.375,1
7OM7,0.607142857,0.392857143,1
7OMA,0.457142857,0.542857143,1
7ONB,0.125,0.875,1
7ONU,0.304347826,0.695652174,1
7OO3,0.189655172,0.810344828,1
7OOB,0.140350877,0.859649123,1
7OOC,0.402877698,0.597122302,1
7OOD,0.450479233,0.549520767,1
7OOP,0.5,0.5,1
7OPC,0.384615385,0.615384615,1
7OPD,0.384615385,0.615384615,1
7OPE,0.445292621,0.554707379,1
7ORJ,0.3,0.7,1
7ORK,0.269230769,0.730769231,1
7ORL,0.19047619,0.80952381,1
7ORM,0.391304348,0.608695652,1
7OS0,0.313253012,0.686746988,1
7OX8,0.458333333,0.541666667,1
7OX9,0.458333333,0.541666667,1
7OYG,0.5,0.5,1
7OZQ,0.289473684,0.710526316,1
7OZU,0.666666667,0.333333333,1
7OZV,0.666666667,0.333333333,1
7P0V,0.375,0.625,1
7P8Q,0,1,1
7P9I,0.285714286,0.714285714,1
7PAT,0.398568019,0.601431981,1
7PAU,0.385514019,0.614485981,1
7PLA,0.333333333,0.666666667,1
7PO6,0.409090909,0.590909091,1
7PWF,0.498007968,0.501992032,1
7PY0,0.111111111,0.888888889,1
7PY1,0.166666667,0.833333333,1
7PY3,0.153846154,0.846153846,1
7PY5,0.2,0.8,1
7PY6,0.3,0.7,1
7PY7,0.4,0.6,1
7PY8,0.111111111,0.888888889,1
7PYJ,0.166666667,0.833333333,1
7PYK,0.1,0.9,1
7Q0J,0.333333333,0.666666667,1
7Q0K,0,1,1
7Q3L,0.111111111,0.888888889,1
7Q4L,0.060606061,0.939393939,1
7Q4O,0.111111111,0.888888889,1
7Q4P,0.266666667,0.733333333,1
7QDY,0.5,0.5,1
7QDZ,0.375,0.625,1
7QE0,0.333333333,0.666666667,1
7QH6,0.295774648,0.704225352,1
7QH7,0.346987952,0.653012048,1
7QIX,0.155828221,0.844171779,1
7QIY,0.193154034,0.806845966,1
7QQK,0.064935065,0.935064935,1
7QXA,0.296296296,0.703703704,1
7QXB,0.339622642,0.660377358,1
7QXS,0.287878788,0.712121212,1
7R97,1,0,1
7R9F,1,0,1
7R9G,0.5,0.5,1
7RDQ,0.256410256,0.743589744,1
7RDX,0.083333333,0.916666667,1
7RDY,0.384615385,0.615384615,1
7RDZ,0.068965517,0.931034483,1
7RE0,0.666666667,0.333333333,1
7RE1,0.5,0.5,1
7RE2,0.5,0.5,1
7RE3,0.333333333,0.666666667,1
7RIM,0.666666667,0.333333333,1
7RIP,0.6,0.4,1
7RIQ,0.6,0.4,1
7RIW,0.666666667,0.333333333,1
7RIX,0.5,0.5,1
7RIY,0.5,0.5,1
7RZZ,0.045454545,0.954545455,1
7S02,0,1,1
7S36,0.365384615,0.634615385,1
7S37,0.25,0.75,1
7S38,0.37037037,0.62962963,1
7S3H,0.25,0.75,1
7S4U,0.25,0.75,1
7S4V,0.35,0.65,1
7S4X,0.357894737,0.642105263,1
7S7B,0.162162162,0.837837838,1
7S7C,0.388888889,0.611111111,1
7S9U,0.483660131,0.516339869,1
7SAE,0.458823529,0.541176471,1
7SBA,0.360465116,0.639534884,1
7SBB,0.359649123,0.640350877,1
7SLP,0.166666667,0.833333333,1
7SLQ,0.176470588,0.823529412,1
7SOP,0.2,0.8,1
7SOQ,0.153846154,0.846153846,1
7SOR,0.173913043,0.826086957,1
7SOS,0.142857143,0.857142857,1
7SOT,0.133333333,0.866666667,1
7SOU,0.153846154,0.846153846,1
7SOV,0.2,0.8,1
7SP1,0,1,1
7SWF,0.277777778,0.722222222,1
7SYG,0.38047138,0.61952862,1
7SYH,0.365591398,0.634408602,1
7SYI,0.365853659,0.634146341,1
7SYJ,0.366197183,0.633802817,1
7SYK,0.391608392,0.608391608,1
7SYL,0.348432056,0.651567944,1
7SYM,0.409893993,0.590106007,1
7SYN,0.363057325,0.636942675,1
7SYO,0.352739726,0.647260274,1
7SYP,0.35734072,0.64265928,1
7SYQ,0.381818182,0.618181818,1
7SYR,0.392857143,0.607142857,1
7SYS,0.42042042,0.57957958,1
7SYT,0.360128617,0.639871383,1
7SYU,0.38225256,0.61774744,1
7SYV,0.33431085,0.66568915,1
7SYW,0.397014925,0.602985075,1
7SYX,0.354166667,0.645833333,1
7SZU,0.090909091,0.909090909,1
7TJ2,0.2,0.8,1
7TQB,0,1,1
7TQL,0.413881748,0.586118252,1
7TQV,0.571428571,0.428571429,1
7TRD,0.378378378,0.621621622,1
7TRE,0.357142857,0.642857143,1
7TRF,0.365853659,0.634146341,1
7TTU,0.46692607,0.53307393,1
7TTW,0.485815603,0.514184397,1
7UMK,0,1,1
7UML,0.153846154,0.846153846,1
7UTN,0.375,0.625,1
7UY5,0.2,0.8,1
7UY6,0.174603175,0.825396825,1
7UZW,0.24,0.76,1
7UZX,0.392156863,0.607843137,1
7UZY,0.25,0.75,1
7UZZ,0.298245614,0.701754386,1
7V00,0.302325581,0.697674419,1
7V01,0.212121212,0.787878788,1
7V02,0.357142857,0.642857143,1
7V2L,0.503067485,0.496932515,1
7V2M,0.48502994,0.51497006,1
7V2N,0.467532468,0.532467532,1
7V2O,0.437125749,0.562874251,1
7V2P,0.497142857,0.502857143,1
7V2Q,0.503311258,0.496688742,1
7V2Z,0.5,0.5,1
7V4G,0.230769231,0.769230769,1
7V59,0.316831683,0.683168317,1
7V6C,1,0,1
7V94,0.515151515,0.484848485,1
7V99,0.185185185,0.814814815,1
7VG2,0.454545455,0.545454545,1
7VG3,0.428571429,0.571428571,1
7VPZ,0.083333333,0.916666667,1
7W0A,0.888888889,0.111111111,1
7W0C,0.888888889,0.111111111,1
7W0D,0.823529412,0.176470588,1
7W0E,1,0,1
7W0F,0.666666667,0.333333333,1
7WAH,0.427272727,0.572727273,1
7WAY,0.369565217,0.630434783,1
7WAZ,0.224489796,0.775510204,1
7WB0,0.323529412,0.676470588,1
7WB1,0.290909091,0.709090909,1
7WE6,0.248120301,0.751879699,1
7WKV,0.24,0.76,1
7WL0,0.195121951,0.804878049,1
7X34,0,1,1
7X74,0.102564103,0.897435897,1
7XLT,0,0,0
7XUE,0.333333333,0.666666667,1
7XUG,0,1,1
7XUI,0.2,0.8,1
7XYA,0.16,0.84,1
7XYB,0.714285714,0.285714286,1
7Z20,0.439293598,0.560706402,1
7Z26,0.571428571,0.428571429,1
7Z42,0.324324324,0.675675676,1
7Z52,0.666666667,0.333333333,1
7ZAG,0.541484716,0.458515284,1
7ZAH,0.524229075,0.475770925,1
7ZAI,0.554054054,0.445945946,1
7ZEW,0.125,0.875,1
7ZEX,0.057142857,0.942857143,1
7ZGP,0.166666667,0.833333333,1
7ZGR,0.2,0.8,1
7ZHG,0.548523207,0.451476793,1
7ZKI,0.166666667,0.833333333,1
7ZOD,0.453658537,0.546341463,1
7ZP8,0.46744186,0.53255814,1
7ZQ5,0.476525822,0.523474178,1
7ZQ6,0.463869464,0.536130536,1
8CSZ,0.421052632,0.578947368,1
